indexID,date,stockID,wgt
EI399006,2010/7/30,EQ300005,0.81
EI399006,2010/7/30,EQ300011,1.06
EI399006,2010/7/30,EQ300010,0.77
EI399006,2010/7/30,EQ300001,1.34
EI399006,2010/7/30,EQ300002,4.93
EI399006,2010/8/31,EQ300002,4.62
EI399006,2010/8/31,EQ300001,1.14
EI399006,2010/8/31,EQ300010,0.73
EI399006,2010/8/31,EQ300011,0.97
EI399006,2010/8/31,EQ300005,0.81
EI399006,2010/8/31,EQ300017,0.77
EI399006,2010/8/31,EQ300015,2.57
EI399006,2010/8/31,EQ300071,0.43
EI399006,2010/8/31,EQ300025,0.51
EI399006,2010/8/31,EQ300049,0.66
EI399006,2010/8/31,EQ300050,2.37
EI399006,2010/8/31,EQ300044,0.62
EI399006,2010/8/31,EQ300088,0.99
EI399006,2010/8/31,EQ300047,0.77
EI399006,2010/8/31,EQ300073,1.14
EI399006,2010/8/31,EQ300099,0.74
EI399006,2010/8/31,EQ300094,1.08
EI399006,2010/8/31,EQ300092,0.44
EI399006,2010/8/31,EQ300013,0.35
EI399006,2010/8/31,EQ300063,0.47
EI399006,2010/8/31,EQ300084,0.44
EI399006,2010/8/31,EQ300100,0.72
EI399006,2010/8/31,EQ300004,1.11
EI399006,2010/8/31,EQ300003,2.21
EI399006,2010/8/31,EQ300014,1.08
EI399006,2010/8/31,EQ300028,0.83
EI399006,2010/8/31,EQ300024,1.28
EI399006,2010/8/31,EQ300026,1.05
EI399006,2010/8/31,EQ300029,1.41
EI399006,2010/8/31,EQ300036,0.72
EI399006,2010/8/31,EQ300039,1.57
EI399006,2010/8/31,EQ300043,0.61
EI399006,2010/8/31,EQ300048,1.2
EI399006,2010/8/31,EQ300053,0.64
EI399006,2010/8/31,EQ300055,2.57
EI399006,2010/8/31,EQ300058,1.02
EI399006,2010/8/31,EQ300080,1.49
EI399006,2010/8/31,EQ300019,0.53
EI399006,2010/8/31,EQ300040,0.68
EI399006,2010/8/31,EQ300042,0.54
EI399006,2010/8/31,EQ300062,0.59
EI399006,2010/8/31,EQ300064,0.87
EI399006,2010/8/31,EQ300091,0.54
EI399006,2010/8/31,EQ300085,0.41
EI399006,2010/8/31,EQ300096,0.55
EI399006,2010/8/31,EQ300067,0.54
EI399006,2010/8/31,EQ300006,0.64
EI399006,2010/8/31,EQ300012,0.79
EI399006,2010/8/31,EQ300021,0.65
EI399006,2010/8/31,EQ300033,1.19
EI399006,2010/8/31,EQ300034,0.79
EI399006,2010/8/31,EQ300037,1.24
EI399006,2010/8/31,EQ300035,0.49
EI399006,2010/8/31,EQ300051,0.61
EI399006,2010/8/31,EQ300054,0.89
EI399006,2010/8/31,EQ300072,1.1
EI399006,2010/8/31,EQ300087,0.51
EI399006,2010/8/31,EQ300038,0.53
EI399006,2010/8/31,EQ300066,0.62
EI399006,2010/8/31,EQ300076,1.05
EI399006,2010/8/31,EQ300023,0.38
EI399006,2010/8/31,EQ300069,0.43
EI399006,2010/8/31,EQ300078,1.2
EI399006,2010/8/31,EQ300079,1.52
EI399006,2010/8/31,EQ300074,0.71
EI399006,2010/8/31,EQ300082,2.15
EI399006,2010/8/31,EQ300101,1.06
EI399006,2010/8/31,EQ300081,0.55
EI399006,2010/8/31,EQ300095,0.48
EI399006,2010/8/31,EQ300097,0.36
EI399006,2010/8/31,EQ300008,0.57
EI399006,2010/8/31,EQ300007,0.69
EI399006,2010/8/31,EQ300009,0.94
EI399006,2010/8/31,EQ300016,0.52
EI399006,2010/8/31,EQ300018,0.85
EI399006,2010/8/31,EQ300020,0.97
EI399006,2010/8/31,EQ300027,2.73
EI399006,2010/8/31,EQ300022,1.43
EI399006,2010/8/31,EQ300032,0.75
EI399006,2010/8/31,EQ300030,0.55
EI399006,2010/8/31,EQ300045,0.63
EI399006,2010/8/31,EQ300052,0.73
EI399006,2010/8/31,EQ300041,1.07
EI399006,2010/8/31,EQ300046,0.77
EI399006,2010/8/31,EQ300057,1.05
EI399006,2010/8/31,EQ300059,1.81
EI399006,2010/8/31,EQ300068,1.84
EI399006,2010/8/31,EQ300070,3.87
EI399006,2010/8/31,EQ300056,0.56
EI399006,2010/8/31,EQ300031,0.52
EI399006,2010/8/31,EQ300098,0.51
EI399006,2010/8/31,EQ300075,0.78
EI399006,2010/8/31,EQ300090,0.56
EI399006,2010/8/31,EQ300077,3.55
EI399006,2010/8/31,EQ300089,0.45
EI399006,2010/8/31,EQ300093,0.62
EI399006,2010/8/31,EQ300083,0.74
EI399006,2010/8/31,EQ300065,0.55
EI399006,2010/8/31,EQ300086,1.72
EI399006,2010/8/31,EQ300061,0.33
EI399006,2010/9/30,EQ300061,0.35
EI399006,2010/9/30,EQ300086,1.91
EI399006,2010/9/30,EQ300065,0.55
EI399006,2010/9/30,EQ300083,0.76
EI399006,2010/9/30,EQ300093,0.55
EI399006,2010/9/30,EQ300089,0.53
EI399006,2010/9/30,EQ300077,3.53
EI399006,2010/9/30,EQ300090,0.69
EI399006,2010/9/30,EQ300075,0.78
EI399006,2010/9/30,EQ300098,0.51
EI399006,2010/9/30,EQ300031,0.55
EI399006,2010/9/30,EQ300056,0.56
EI399006,2010/9/30,EQ300070,3.53
EI399006,2010/9/30,EQ300068,1.96
EI399006,2010/9/30,EQ300059,1.76
EI399006,2010/9/30,EQ300057,1.14
EI399006,2010/9/30,EQ300046,0.79
EI399006,2010/9/30,EQ300041,1.16
EI399006,2010/9/30,EQ300052,0.72
EI399006,2010/9/30,EQ300045,0.68
EI399006,2010/9/30,EQ300030,0.5
EI399006,2010/9/30,EQ300032,0.7
EI399006,2010/9/30,EQ300022,1.27
EI399006,2010/9/30,EQ300027,2.69
EI399006,2010/9/30,EQ300020,1
EI399006,2010/9/30,EQ300018,0.72
EI399006,2010/9/30,EQ300016,0.51
EI399006,2010/9/30,EQ300009,0.88
EI399006,2010/9/30,EQ300007,0.59
EI399006,2010/9/30,EQ300008,0.66
EI399006,2010/9/30,EQ300097,0.34
EI399006,2010/9/30,EQ300095,0.45
EI399006,2010/9/30,EQ300081,0.54
EI399006,2010/9/30,EQ300101,1.08
EI399006,2010/9/30,EQ300082,2.07
EI399006,2010/9/30,EQ300074,0.68
EI399006,2010/9/30,EQ300079,1.41
EI399006,2010/9/30,EQ300078,1.1
EI399006,2010/9/30,EQ300069,0.42
EI399006,2010/9/30,EQ300023,0.37
EI399006,2010/9/30,EQ300076,0.81
EI399006,2010/9/30,EQ300066,0.61
EI399006,2010/9/30,EQ300038,0.54
EI399006,2010/9/30,EQ300087,0.58
EI399006,2010/9/30,EQ300072,1.08
EI399006,2010/9/30,EQ300054,0.85
EI399006,2010/9/30,EQ300051,0.51
EI399006,2010/9/30,EQ300035,0.55
EI399006,2010/9/30,EQ300037,1.21
EI399006,2010/9/30,EQ300034,0.88
EI399006,2010/9/30,EQ300033,1.15
EI399006,2010/9/30,EQ300021,0.61
EI399006,2010/9/30,EQ300012,0.91
EI399006,2010/9/30,EQ300006,0.63
EI399006,2010/9/30,EQ300067,0.53
EI399006,2010/9/30,EQ300096,0.48
EI399006,2010/9/30,EQ300085,0.45
EI399006,2010/9/30,EQ300091,0.77
EI399006,2010/9/30,EQ300064,1.03
EI399006,2010/9/30,EQ300062,0.54
EI399006,2010/9/30,EQ300042,0.53
EI399006,2010/9/30,EQ300040,0.73
EI399006,2010/9/30,EQ300019,0.5
EI399006,2010/9/30,EQ300080,1.81
EI399006,2010/9/30,EQ300058,0.95
EI399006,2010/9/30,EQ300055,2.78
EI399006,2010/9/30,EQ300053,0.63
EI399006,2010/9/30,EQ300048,1.2
EI399006,2010/9/30,EQ300043,0.63
EI399006,2010/9/30,EQ300039,2.11
EI399006,2010/9/30,EQ300036,0.72
EI399006,2010/9/30,EQ300029,1.32
EI399006,2010/9/30,EQ300026,1.04
EI399006,2010/9/30,EQ300024,1.3
EI399006,2010/9/30,EQ300028,0.74
EI399006,2010/9/30,EQ300014,1
EI399006,2010/9/30,EQ300003,2.22
EI399006,2010/9/30,EQ300004,1.15
EI399006,2010/9/30,EQ300100,0.73
EI399006,2010/9/30,EQ300084,0.47
EI399006,2010/9/30,EQ300063,0.45
EI399006,2010/9/30,EQ300013,0.35
EI399006,2010/9/30,EQ300092,0.43
EI399006,2010/9/30,EQ300094,1.05
EI399006,2010/9/30,EQ300099,0.71
EI399006,2010/9/30,EQ300073,1.04
EI399006,2010/9/30,EQ300047,0.79
EI399006,2010/9/30,EQ300088,1.2
EI399006,2010/9/30,EQ300044,0.8
EI399006,2010/9/30,EQ300050,1.85
EI399006,2010/9/30,EQ300049,0.65
EI399006,2010/9/30,EQ300025,0.47
EI399006,2010/9/30,EQ300071,0.41
EI399006,2010/9/30,EQ300015,2.49
EI399006,2010/9/30,EQ300017,0.63
EI399006,2010/9/30,EQ300005,1.06
EI399006,2010/9/30,EQ300011,0.93
EI399006,2010/9/30,EQ300010,0.79
EI399006,2010/9/30,EQ300001,1.12
EI399006,2010/9/30,EQ300002,4.54
EI399006,2010/10/29,EQ300002,4.44
EI399006,2010/10/29,EQ300001,1.14
EI399006,2010/10/29,EQ300010,0.7
EI399006,2010/10/29,EQ300011,0.92
EI399006,2010/10/29,EQ300005,1.07
EI399006,2010/10/29,EQ300017,0.75
EI399006,2010/10/29,EQ300015,2.64
EI399006,2010/10/29,EQ300071,0.39
EI399006,2010/10/29,EQ300025,0.48
EI399006,2010/10/29,EQ300049,0.62
EI399006,2010/10/29,EQ300050,1.74
EI399006,2010/10/29,EQ300044,0.63
EI399006,2010/10/29,EQ300088,1.28
EI399006,2010/10/29,EQ300047,0.73
EI399006,2010/10/29,EQ300073,0.97
EI399006,2010/10/29,EQ300099,0.72
EI399006,2010/10/29,EQ300094,1.24
EI399006,2010/10/29,EQ300092,0.61
EI399006,2010/10/29,EQ300013,0.34
EI399006,2010/10/29,EQ300063,0.43
EI399006,2010/10/29,EQ300084,0.45
EI399006,2010/10/29,EQ300100,0.69
EI399006,2010/10/29,EQ300004,1.26
EI399006,2010/10/29,EQ300003,2.12
EI399006,2010/10/29,EQ300014,0.96
EI399006,2010/10/29,EQ300028,0.72
EI399006,2010/10/29,EQ300024,1.27
EI399006,2010/10/29,EQ300026,1.06
EI399006,2010/10/29,EQ300029,1.26
EI399006,2010/10/29,EQ300036,0.64
EI399006,2010/10/29,EQ300039,1.85
EI399006,2010/10/29,EQ300043,0.6
EI399006,2010/10/29,EQ300048,1.32
EI399006,2010/10/29,EQ300053,0.61
EI399006,2010/10/29,EQ300055,2.81
EI399006,2010/10/29,EQ300058,0.98
EI399006,2010/10/29,EQ300080,1.86
EI399006,2010/10/29,EQ300019,0.62
EI399006,2010/10/29,EQ300040,0.73
EI399006,2010/10/29,EQ300042,0.49
EI399006,2010/10/29,EQ300062,0.58
EI399006,2010/10/29,EQ300064,1.17
EI399006,2010/10/29,EQ300091,0.79
EI399006,2010/10/29,EQ300085,0.4
EI399006,2010/10/29,EQ300096,0.63
EI399006,2010/10/29,EQ300067,0.5
EI399006,2010/10/29,EQ300006,0.65
EI399006,2010/10/29,EQ300012,0.99
EI399006,2010/10/29,EQ300021,0.59
EI399006,2010/10/29,EQ300033,1.22
EI399006,2010/10/29,EQ300034,0.9
EI399006,2010/10/29,EQ300037,1.15
EI399006,2010/10/29,EQ300035,0.53
EI399006,2010/10/29,EQ300051,0.49
EI399006,2010/10/29,EQ300054,0.87
EI399006,2010/10/29,EQ300072,1.04
EI399006,2010/10/29,EQ300087,0.66
EI399006,2010/10/29,EQ300038,0.49
EI399006,2010/10/29,EQ300066,0.61
EI399006,2010/10/29,EQ300076,0.74
EI399006,2010/10/29,EQ300023,0.37
EI399006,2010/10/29,EQ300069,0.39
EI399006,2010/10/29,EQ300078,1.14
EI399006,2010/10/29,EQ300079,1.41
EI399006,2010/10/29,EQ300074,0.64
EI399006,2010/10/29,EQ300082,2.02
EI399006,2010/10/29,EQ300101,1.18
EI399006,2010/10/29,EQ300081,0.48
EI399006,2010/10/29,EQ300095,0.49
EI399006,2010/10/29,EQ300097,0.41
EI399006,2010/10/29,EQ300008,0.67
EI399006,2010/10/29,EQ300007,0.64
EI399006,2010/10/29,EQ300009,0.83
EI399006,2010/10/29,EQ300016,0.49
EI399006,2010/10/29,EQ300018,0.72
EI399006,2010/10/29,EQ300020,1.14
EI399006,2010/10/29,EQ300027,2.44
EI399006,2010/10/29,EQ300022,1.5
EI399006,2010/10/29,EQ300032,0.65
EI399006,2010/10/29,EQ300030,0.48
EI399006,2010/10/29,EQ300045,0.62
EI399006,2010/10/29,EQ300052,0.66
EI399006,2010/10/29,EQ300041,1.08
EI399006,2010/10/29,EQ300046,0.73
EI399006,2010/10/29,EQ300057,1
EI399006,2010/10/29,EQ300059,1.76
EI399006,2010/10/29,EQ300068,2.11
EI399006,2010/10/29,EQ300070,3.88
EI399006,2010/10/29,EQ300056,0.48
EI399006,2010/10/29,EQ300031,0.55
EI399006,2010/10/29,EQ300098,0.56
EI399006,2010/10/29,EQ300075,0.78
EI399006,2010/10/29,EQ300090,0.72
EI399006,2010/10/29,EQ300077,3.32
EI399006,2010/10/29,EQ300089,0.5
EI399006,2010/10/29,EQ300093,0.71
EI399006,2010/10/29,EQ300083,0.78
EI399006,2010/10/29,EQ300065,0.53
EI399006,2010/10/29,EQ300086,1.69
EI399006,2010/10/29,EQ300061,0.33
EI399006,2010/11/30,EQ300061,0.3
EI399006,2010/11/30,EQ300086,1.81
EI399006,2010/11/30,EQ300065,0.57
EI399006,2010/11/30,EQ300083,0.93
EI399006,2010/11/30,EQ300093,0.62
EI399006,2010/11/30,EQ300089,0.57
EI399006,2010/11/30,EQ300077,3.46
EI399006,2010/11/30,EQ300090,0.83
EI399006,2010/11/30,EQ300075,0.76
EI399006,2010/11/30,EQ300098,0.54
EI399006,2010/11/30,EQ300031,0.5
EI399006,2010/11/30,EQ300056,0.48
EI399006,2010/11/30,EQ300070,4.01
EI399006,2010/11/30,EQ300068,1.89
EI399006,2010/11/30,EQ300059,1.61
EI399006,2010/11/30,EQ300057,1.12
EI399006,2010/11/30,EQ300046,0.77
EI399006,2010/11/30,EQ300041,0.95
EI399006,2010/11/30,EQ300052,0.62
EI399006,2010/11/30,EQ300045,0.63
EI399006,2010/11/30,EQ300030,0.51
EI399006,2010/11/30,EQ300032,0.73
EI399006,2010/11/30,EQ300022,1.25
EI399006,2010/11/30,EQ300027,2.07
EI399006,2010/11/30,EQ300020,0.94
EI399006,2010/11/30,EQ300018,0.69
EI399006,2010/11/30,EQ300016,0.46
EI399006,2010/11/30,EQ300009,0.82
EI399006,2010/11/30,EQ300007,0.57
EI399006,2010/11/30,EQ300008,0.64
EI399006,2010/11/30,EQ300097,0.37
EI399006,2010/11/30,EQ300095,0.51
EI399006,2010/11/30,EQ300081,0.47
EI399006,2010/11/30,EQ300101,1.5
EI399006,2010/11/30,EQ300082,2.04
EI399006,2010/11/30,EQ300074,0.71
EI399006,2010/11/30,EQ300079,1.7
EI399006,2010/11/30,EQ300078,1.15
EI399006,2010/11/30,EQ300069,0.38
EI399006,2010/11/30,EQ300023,0.34
EI399006,2010/11/30,EQ300076,0.73
EI399006,2010/11/30,EQ300066,0.67
EI399006,2010/11/30,EQ300038,0.45
EI399006,2010/11/30,EQ300087,0.86
EI399006,2010/11/30,EQ300072,1.05
EI399006,2010/11/30,EQ300054,0.92
EI399006,2010/11/30,EQ300051,0.44
EI399006,2010/11/30,EQ300035,0.48
EI399006,2010/11/30,EQ300037,1.05
EI399006,2010/11/30,EQ300034,0.82
EI399006,2010/11/30,EQ300033,1.13
EI399006,2010/11/30,EQ300021,0.74
EI399006,2010/11/30,EQ300012,1.05
EI399006,2010/11/30,EQ300006,0.69
EI399006,2010/11/30,EQ300067,0.46
EI399006,2010/11/30,EQ300096,0.68
EI399006,2010/11/30,EQ300085,0.38
EI399006,2010/11/30,EQ300091,0.89
EI399006,2010/11/30,EQ300064,1.24
EI399006,2010/11/30,EQ300062,0.66
EI399006,2010/11/30,EQ300042,0.46
EI399006,2010/11/30,EQ300040,0.69
EI399006,2010/11/30,EQ300019,0.52
EI399006,2010/11/30,EQ300080,1.81
EI399006,2010/11/30,EQ300058,0.95
EI399006,2010/11/30,EQ300055,3.24
EI399006,2010/11/30,EQ300053,0.57
EI399006,2010/11/30,EQ300048,1.36
EI399006,2010/11/30,EQ300043,0.63
EI399006,2010/11/30,EQ300039,2.01
EI399006,2010/11/30,EQ300036,0.57
EI399006,2010/11/30,EQ300029,1.39
EI399006,2010/11/30,EQ300026,1.07
EI399006,2010/11/30,EQ300024,1.3
EI399006,2010/11/30,EQ300028,0.64
EI399006,2010/11/30,EQ300014,0.77
EI399006,2010/11/30,EQ300003,2.18
EI399006,2010/11/30,EQ300004,1.04
EI399006,2010/11/30,EQ300100,0.85
EI399006,2010/11/30,EQ300084,0.47
EI399006,2010/11/30,EQ300063,0.4
EI399006,2010/11/30,EQ300013,0.32
EI399006,2010/11/30,EQ300092,0.54
EI399006,2010/11/30,EQ300094,1.04
EI399006,2010/11/30,EQ300099,1.02
EI399006,2010/11/30,EQ300073,0.84
EI399006,2010/11/30,EQ300047,0.73
EI399006,2010/11/30,EQ300088,1.44
EI399006,2010/11/30,EQ300044,0.61
EI399006,2010/11/30,EQ300050,1.69
EI399006,2010/11/30,EQ300049,0.57
EI399006,2010/11/30,EQ300025,0.49
EI399006,2010/11/30,EQ300071,0.4
EI399006,2010/11/30,EQ300015,2.53
EI399006,2010/11/30,EQ300017,0.62
EI399006,2010/11/30,EQ300005,1.05
EI399006,2010/11/30,EQ300011,0.79
EI399006,2010/11/30,EQ300010,0.86
EI399006,2010/11/30,EQ300001,1.04
EI399006,2010/11/30,EQ300002,4.26
EI399006,2010/12/31,EQ300002,3.88
EI399006,2010/12/31,EQ300001,1.27
EI399006,2010/12/31,EQ300010,0.92
EI399006,2010/12/31,EQ300011,0.92
EI399006,2010/12/31,EQ300005,1.03
EI399006,2010/12/31,EQ300017,0.58
EI399006,2010/12/31,EQ300015,2.61
EI399006,2010/12/31,EQ300071,0.38
EI399006,2010/12/31,EQ300025,0.59
EI399006,2010/12/31,EQ300049,0.58
EI399006,2010/12/31,EQ300050,1.66
EI399006,2010/12/31,EQ300044,0.67
EI399006,2010/12/31,EQ300088,1.42
EI399006,2010/12/31,EQ300047,0.69
EI399006,2010/12/31,EQ300073,0.82
EI399006,2010/12/31,EQ300099,1.03
EI399006,2010/12/31,EQ300094,1.06
EI399006,2010/12/31,EQ300092,0.67
EI399006,2010/12/31,EQ300013,0.31
EI399006,2010/12/31,EQ300063,0.4
EI399006,2010/12/31,EQ300084,0.5
EI399006,2010/12/31,EQ300100,0.82
EI399006,2010/12/31,EQ300004,1.12
EI399006,2010/12/31,EQ300003,1.98
EI399006,2010/12/31,EQ300014,0.75
EI399006,2010/12/31,EQ300028,0.63
EI399006,2010/12/31,EQ300024,1.73
EI399006,2010/12/31,EQ300026,1
EI399006,2010/12/31,EQ300029,1.36
EI399006,2010/12/31,EQ300036,0.54
EI399006,2010/12/31,EQ300039,1.83
EI399006,2010/12/31,EQ300043,0.64
EI399006,2010/12/31,EQ300048,1.6
EI399006,2010/12/31,EQ300053,0.57
EI399006,2010/12/31,EQ300055,3.4
EI399006,2010/12/31,EQ300058,0.93
EI399006,2010/12/31,EQ300080,1.75
EI399006,2010/12/31,EQ300019,0.5
EI399006,2010/12/31,EQ300040,0.63
EI399006,2010/12/31,EQ300042,0.44
EI399006,2010/12/31,EQ300062,0.66
EI399006,2010/12/31,EQ300064,1.23
EI399006,2010/12/31,EQ300091,0.88
EI399006,2010/12/31,EQ300085,0.38
EI399006,2010/12/31,EQ300096,0.78
EI399006,2010/12/31,EQ300067,0.46
EI399006,2010/12/31,EQ300006,0.74
EI399006,2010/12/31,EQ300012,1.01
EI399006,2010/12/31,EQ300021,0.71
EI399006,2010/12/31,EQ300033,1.05
EI399006,2010/12/31,EQ300034,0.93
EI399006,2010/12/31,EQ300037,1.01
EI399006,2010/12/31,EQ300035,0.45
EI399006,2010/12/31,EQ300051,0.48
EI399006,2010/12/31,EQ300054,0.86
EI399006,2010/12/31,EQ300072,0.99
EI399006,2010/12/31,EQ300087,0.77
EI399006,2010/12/31,EQ300038,0.45
EI399006,2010/12/31,EQ300066,0.65
EI399006,2010/12/31,EQ300076,0.66
EI399006,2010/12/31,EQ300023,0.33
EI399006,2010/12/31,EQ300069,0.42
EI399006,2010/12/31,EQ300078,1.11
EI399006,2010/12/31,EQ300079,1.74
EI399006,2010/12/31,EQ300074,0.66
EI399006,2010/12/31,EQ300082,2.03
EI399006,2010/12/31,EQ300101,1.66
EI399006,2010/12/31,EQ300081,0.46
EI399006,2010/12/31,EQ300095,0.46
EI399006,2010/12/31,EQ300097,0.37
EI399006,2010/12/31,EQ300008,0.59
EI399006,2010/12/31,EQ300007,0.52
EI399006,2010/12/31,EQ300009,0.73
EI399006,2010/12/31,EQ300016,0.43
EI399006,2010/12/31,EQ300018,0.61
EI399006,2010/12/31,EQ300020,0.97
EI399006,2010/12/31,EQ300027,2.17
EI399006,2010/12/31,EQ300022,1.26
EI399006,2010/12/31,EQ300032,0.72
EI399006,2010/12/31,EQ300030,0.5
EI399006,2010/12/31,EQ300045,0.62
EI399006,2010/12/31,EQ300052,0.62
EI399006,2010/12/31,EQ300041,0.93
EI399006,2010/12/31,EQ300046,0.88
EI399006,2010/12/31,EQ300057,1.25
EI399006,2010/12/31,EQ300059,1.64
EI399006,2010/12/31,EQ300068,1.61
EI399006,2010/12/31,EQ300070,4.07
EI399006,2010/12/31,EQ300056,0.44
EI399006,2010/12/31,EQ300031,0.49
EI399006,2010/12/31,EQ300098,0.54
EI399006,2010/12/31,EQ300075,0.66
EI399006,2010/12/31,EQ300090,0.93
EI399006,2010/12/31,EQ300077,3.08
EI399006,2010/12/31,EQ300089,0.52
EI399006,2010/12/31,EQ300093,0.87
EI399006,2010/12/31,EQ300083,1.01
EI399006,2010/12/31,EQ300065,0.69
EI399006,2010/12/31,EQ300086,1.76
EI399006,2010/12/31,EQ300061,0.31
EI399006,2011/1/31,EQ300086,1.42
EI399006,2011/1/31,EQ300065,0.48
EI399006,2011/1/31,EQ300119,0.91
EI399006,2011/1/31,EQ300113,0.78
EI399006,2011/1/31,EQ300102,1.72
EI399006,2011/1/31,EQ300083,0.82
EI399006,2011/1/31,EQ300093,0.66
EI399006,2011/1/31,EQ300089,0.41
EI399006,2011/1/31,EQ300077,2.41
EI399006,2011/1/31,EQ300090,0.77
EI399006,2011/1/31,EQ300075,0.53
EI399006,2011/1/31,EQ300098,0.43
EI399006,2011/1/31,EQ300031,0.46
EI399006,2011/1/31,EQ300056,0.34
EI399006,2011/1/31,EQ300070,3.07
EI399006,2011/1/31,EQ300068,1.26
EI399006,2011/1/31,EQ300059,1.26
EI399006,2011/1/31,EQ300057,1.05
EI399006,2011/1/31,EQ300046,0.69
EI399006,2011/1/31,EQ300041,0.76
EI399006,2011/1/31,EQ300052,0.46
EI399006,2011/1/31,EQ300045,0.49
EI399006,2011/1/31,EQ300030,0.55
EI399006,2011/1/31,EQ300032,0.55
EI399006,2011/1/31,EQ300022,1.96
EI399006,2011/1/31,EQ300027,3.54
EI399006,2011/1/31,EQ300020,1.54
EI399006,2011/1/31,EQ300018,0.76
EI399006,2011/1/31,EQ300016,0.45
EI399006,2011/1/31,EQ300009,1.13
EI399006,2011/1/31,EQ300007,0.83
EI399006,2011/1/31,EQ300008,0.85
EI399006,2011/1/31,EQ300095,0.35
EI399006,2011/1/31,EQ300081,0.36
EI399006,2011/1/31,EQ300110,0.69
EI399006,2011/1/31,EQ300101,1.15
EI399006,2011/1/31,EQ300082,1.62
EI399006,2011/1/31,EQ300074,0.69
EI399006,2011/1/31,EQ300079,1.31
EI399006,2011/1/31,EQ300078,1.05
EI399006,2011/1/31,EQ300076,0.51
EI399006,2011/1/31,EQ300066,0.52
EI399006,2011/1/31,EQ300038,0.34
EI399006,2011/1/31,EQ300087,0.63
EI399006,2011/1/31,EQ300105,1.83
EI399006,2011/1/31,EQ300072,0.76
EI399006,2011/1/31,EQ300054,0.59
EI399006,2011/1/31,EQ300051,0.38
EI399006,2011/1/31,EQ300035,0.68
EI399006,2011/1/31,EQ300037,0.84
EI399006,2011/1/31,EQ300034,0.79
EI399006,2011/1/31,EQ300033,0.79
EI399006,2011/1/31,EQ300021,0.95
EI399006,2011/1/31,EQ300012,0.86
EI399006,2011/1/31,EQ300006,0.82
EI399006,2011/1/31,EQ300067,0.37
EI399006,2011/1/31,EQ300111,0.85
EI399006,2011/1/31,EQ300118,2.27
EI399006,2011/1/31,EQ300115,0.88
EI399006,2011/1/31,EQ300096,0.61
EI399006,2011/1/31,EQ300091,0.74
EI399006,2011/1/31,EQ300064,1.07
EI399006,2011/1/31,EQ300062,0.5
EI399006,2011/1/31,EQ300042,0.33
EI399006,2011/1/31,EQ300040,0.49
EI399006,2011/1/31,EQ300019,0.44
EI399006,2011/1/31,EQ300080,1.46
EI399006,2011/1/31,EQ300058,0.68
EI399006,2011/1/31,EQ300055,2.81
EI399006,2011/1/31,EQ300053,0.44
EI399006,2011/1/31,EQ300048,1.23
EI399006,2011/1/31,EQ300043,0.51
EI399006,2011/1/31,EQ300039,1.57
EI399006,2011/1/31,EQ300036,0.6
EI399006,2011/1/31,EQ300029,1.84
EI399006,2011/1/31,EQ300026,1.17
EI399006,2011/1/31,EQ300024,3.46
EI399006,2011/1/31,EQ300028,0.8
EI399006,2011/1/31,EQ300014,0.81
EI399006,2011/1/31,EQ300003,1.8
EI399006,2011/1/31,EQ300004,1.19
EI399006,2011/1/31,EQ300100,0.66
EI399006,2011/1/31,EQ300092,0.48
EI399006,2011/1/31,EQ300094,0.88
EI399006,2011/1/31,EQ300099,0.8
EI399006,2011/1/31,EQ300073,0.6
EI399006,2011/1/31,EQ300047,0.55
EI399006,2011/1/31,EQ300088,1.1
EI399006,2011/1/31,EQ300044,0.44
EI399006,2011/1/31,EQ300050,1.4
EI399006,2011/1/31,EQ300049,0.47
EI399006,2011/1/31,EQ300025,0.83
EI399006,2011/1/31,EQ300071,0.3
EI399006,2011/1/31,EQ300015,2.13
EI399006,2011/1/31,EQ300017,0.84
EI399006,2011/1/31,EQ300005,1.39
EI399006,2011/1/31,EQ300011,0.95
EI399006,2011/1/31,EQ300010,1.09
EI399006,2011/1/31,EQ300001,1.07
EI399006,2011/1/31,EQ300002,3.24
EI399006,2011/2/28,EQ300002,3.15
EI399006,2011/2/28,EQ300001,1.1
EI399006,2011/2/28,EQ300010,1.11
EI399006,2011/2/28,EQ300011,0.85
EI399006,2011/2/28,EQ300005,1.27
EI399006,2011/2/28,EQ300017,0.88
EI399006,2011/2/28,EQ300015,2.08
EI399006,2011/2/28,EQ300071,0.29
EI399006,2011/2/28,EQ300025,0.82
EI399006,2011/2/28,EQ300049,0.46
EI399006,2011/2/28,EQ300050,1.53
EI399006,2011/2/28,EQ300044,0.42
EI399006,2011/2/28,EQ300088,1.17
EI399006,2011/2/28,EQ300047,0.57
EI399006,2011/2/28,EQ300073,0.61
EI399006,2011/2/28,EQ300099,0.88
EI399006,2011/2/28,EQ300094,0.84
EI399006,2011/2/28,EQ300092,0.49
EI399006,2011/2/28,EQ300100,0.65
EI399006,2011/2/28,EQ300004,1.22
EI399006,2011/2/28,EQ300003,1.79
EI399006,2011/2/28,EQ300014,0.83
EI399006,2011/2/28,EQ300028,0.79
EI399006,2011/2/28,EQ300024,3.71
EI399006,2011/2/28,EQ300026,1.13
EI399006,2011/2/28,EQ300029,2.05
EI399006,2011/2/28,EQ300036,0.66
EI399006,2011/2/28,EQ300039,1.37
EI399006,2011/2/28,EQ300043,0.53
EI399006,2011/2/28,EQ300048,1.24
EI399006,2011/2/28,EQ300053,0.43
